FECHA;INDICATIVO;TEMP_sup_30
01-11-2023;2444;0
01-12-2023;2444;0
01-01-2023;4452;0
01-02-2023;4452;0
01-03-2023;4452;0
01-04-2023;4452;8
01-05-2023;4452;8
01-06-2023;4452;21
01-07-2023;4452;31
01-08-2023;4452;31
01-09-2023;4452;14
01-10-2023;4452;12
01-11-2023;4452;0
01-12-2023;4452;0
01-01-2023;B954;0
01-02-2023;B954;0
01-03-2023;B954;0
01-04-2023;B954;0
01-05-2023;B954;0
01-06-2023;B954;7
01-07-2023;B954;27
01-08-2023;B954;21
01-09-2023;B954;2
01-10-2023;B954;0
01-11-2023;B954;0
01-12-2023;B954;0
01-01-2023;B893;0
01-02-2023;B893;0
01-03-2023;B893;0
01-04-2023;B893;0
01-05-2023;B893;0
01-06-2023;B893;5
01-07-2023;B893;18
01-08-2023;B893;17
01-09-2023;B893;1
01-10-2023;B893;0
01-11-2023;B893;0
01-12-2023;B893;0
01-01-2023;B278;0
01-02-2023;B278;0
01-03-2023;B278;0
01-04-2023;B278;1
01-05-2023;B278;0
01-06-2023;B278;13
01-07-2023;B278;28
01-08-2023;B278;23
01-09-2023;B278;11
01-10-2023;B278;2
01-11-2023;B278;0
01-12-2023;B278;0
01-01-2023;B228;0
01-02-2023;B228;0
01-03-2023;B228;0
01-04-2023;B228;0
01-05-2023;B228;0
01-06-2023;B228;12
01-07-2023;B228;25
01-08-2023;B228;21
01-09-2023;B228;9
01-10-2023;B228;1
01-11-2023;B228;0
01-12-2023;B228;0
01-01-2023;0200E;0
01-02-2023;0200E;0
01-03-2023;0200E;0
01-04-2023;0200E;0
01-05-2023;0200E;0
01-06-2023;0200E;8
01-07-2023;0200E;20
01-08-2023;0200E;19
01-09-2023;0200E;2
01-10-2023;0200E;0
01-11-2023;0200E;0
01-12-2023;0200E;0
01-01-2023;0076;0
01-02-2023;0076;0
01-03-2023;0076;0
01-04-2023;0076;0
01-05-2023;0076;0
01-06-2023;0076;0
01-07-2023;0076;9
01-08-2023;0076;14
01-09-2023;0076;1
01-10-2023;0076;0
01-11-2023;0076;0
01-12-2023;0076;0
01-01-2023;1082;0
01-02-2023;1082;0
01-03-2023;1082;1
01-04-2023;1082;0
01-05-2023;1082;1
01-06-2023;1082;2
01-07-2023;1082;3
01-08-2023;1082;9
01-09-2023;1082;9
01-10-2023;1082;7
01-11-2023;1082;0
01-12-2023;1082;0
01-01-2023;2331;0
01-02-2023;2331;0
01-03-2023;2331;0
01-04-2023;2331;0
01-05-2023;2331;0
01-06-2023;2331;2
01-07-2023;2331;12
01-08-2023;2331;18
01-09-2023;2331;4
01-10-2023;2331;5
01-11-2023;2331;0
01-12-2023;2331;0
01-01-2023;3469A;0
01-02-2023;3469A;0
01-03-2023;3469A;0
01-04-2023;3469A;3
01-05-2023;3469A;4
01-06-2023;3469A;15
01-07-2023;3469A;31
01-08-2023;3469A;30
01-09-2023;3469A;13
01-10-2023;3469A;12
01-11-2023;3469A;0
01-12-2023;3469A;0
01-01-2023;5973;0
01-02-2023;5973;0
01-03-2023;5973;0
01-04-2023;5973;0
01-05-2023;5973;0
01-06-2023;5973;8
01-07-2023;5973;6
01-08-2023;5973;15
01-09-2023;5973;1
01-10-2023;5973;2
01-11-2023;5973;0
01-12-2023;5973;0
01-01-2023;5960;0
01-02-2023;5960;0
01-03-2023;5960;0
01-04-2023;5960;9
01-05-2023;5960;9
01-06-2023;5960;19
01-07-2023;5960;30
01-08-2023;5960;0
01-09-2023;5960;16
01-10-2023;5960;13
01-11-2023;5960;0
01-12-2023;5960;0
01-01-2023;5910;0
01-02-2023;5910;0
01-03-2023;5910;0
01-04-2023;5910;4
01-05-2023;5910;2
01-06-2023;5910;10
01-07-2023;5910;20
01-08-2023;5910;23
01-09-2023;5910;6
01-10-2023;5910;12
01-11-2023;5910;0
01-12-2023;5910;0
01-01-2023;6001;0
01-02-2023;6001;0
01-03-2023;6001;0
01-04-2023;6001;0
01-05-2023;6001;0
01-06-2023;6001;0
01-07-2023;6001;3
01-08-2023;6001;3
01-09-2023;6001;0
01-10-2023;6001;0
01-11-2023;6001;0
01-12-2023;6001;0
01-01-2023;1111;0
01-02-2023;1111;0
01-03-2023;1111;0
01-04-2023;1111;0
01-05-2023;1111;1
01-06-2023;1111;0
01-07-2023;1111;0
01-08-2023;1111;1
01-09-2023;1111;2
01-10-2023;1111;1
01-11-2023;1111;0
01-12-2023;1111;0
01-01-2023;1109;0
01-02-2023;1109;0
01-03-2023;1109;0
01-04-2023;1109;0
01-05-2023;1109;1
01-06-2023;1109;1
01-07-2023;1109;0
01-08-2023;1109;3
01-09-2023;1109;4
01-10-2023;1109;2
01-11-2023;1109;0
01-12-2023;1109;0
01-01-2023;8500A;0
01-02-2023;8500A;0
01-03-2023;8500A;1
01-04-2023;8500A;0
01-05-2023;8500A;0
01-06-2023;8500A;11
01-07-2023;8500A;28
01-08-2023;8500A;26
01-09-2023;8500A;5
01-10-2023;8500A;1
01-11-2023;8500A;0
01-12-2023;8500A;0
01-01-2023;5000C;0
01-02-2023;5000C;0
01-03-2023;5000C;0
01-04-2023;5000C;0
01-05-2023;5000C;1
01-06-2023;5000C;3
01-07-2023;5000C;20
01-08-2023;5000C;12
01-09-2023;5000C;0
01-10-2023;5000C;0
01-11-2023;5000C;0
01-12-2023;5000C;0
01-01-2023;4121;0
01-02-2023;4121;0
01-03-2023;4121;0
01-04-2023;4121;4
01-05-2023;4121;6
01-06-2023;4121;19
01-07-2023;4121;31
01-08-2023;4121;29
01-09-2023;4121;13
01-10-2023;4121;8
01-11-2023;4121;0
01-12-2023;4121;0
01-01-2023;5402;0
01-02-2023;5402;0
01-03-2023;5402;1
01-04-2023;5402;17
01-05-2023;5402;15
01-06-2023;5402;24
01-07-2023;5402;31
01-08-2023;5402;31
01-09-2023;5402;22
01-10-2023;5402;14
01-11-2023;5402;0
01-12-2023;5402;0
01-01-2023;8096;0
01-02-2023;8096;0
01-03-2023;8096;0
01-04-2023;8096;2
01-05-2023;8096;0
01-06-2023;8096;9
01-07-2023;8096;30
01-08-2023;8096;26
01-09-2023;8096;8
01-10-2023;8096;9
01-11-2023;8096;0
01-12-2023;8096;0
01-01-2023;1024E;0
01-02-2023;1024E;0
01-03-2023;1024E;0
01-04-2023;1024E;0
01-05-2023;1024E;1
01-06-2023;1024E;0
01-07-2023;1024E;2
01-08-2023;1024E;4
01-09-2023;1024E;5
01-10-2023;1024E;1
01-11-2023;1024E;0
01-12-2023;1024E;0
01-01-2023;1014;0
01-02-2023;1014;0
01-03-2023;1014;1
01-04-2023;1014;0
01-05-2023;1014;1
01-06-2023;1014;2
01-07-2023;1014;2
01-08-2023;1014;5
01-09-2023;1014;4
01-10-2023;1014;4
01-11-2023;1014;0
01-12-2023;1014;0
01-01-2023;0367;0
01-02-2023;0367;0
01-03-2023;0367;0
01-04-2023;0367;0
01-05-2023;0367;1
01-06-2023;0367;0
01-07-2023;0367;25
01-08-2023;0367;23
01-09-2023;0367;16
01-10-2023;0367;3
01-11-2023;0367;0
01-12-2023;0367;0
01-01-2023;5530E;0
01-02-2023;5530E;0
01-03-2023;5530E;0
01-04-2023;5530E;7
01-05-2023;5530E;10
01-06-2023;5530E;18
01-07-2023;5530E;31
01-08-2023;5530E;30
01-09-2023;5530E;19
01-10-2023;5530E;0
01-11-2023;5530E;0
01-12-2023;5530E;0
01-01-2023;5514;0
01-02-2023;5514;0
01-03-2023;5514;0
01-04-2023;5514;4
01-05-2023;5514;4
01-06-2023;5514;18
01-07-2023;5514;31
01-08-2023;5514;30
01-09-2023;5514;18
01-10-2023;5514;10
01-11-2023;5514;0
01-12-2023;5514;0
01-01-2023;3013;0
01-02-2023;3013;0
01-03-2023;3013;0
01-04-2023;3013;0
01-05-2023;3013;0
01-06-2023;3013;7
01-07-2023;3013;21
01-08-2023;3013;22
01-09-2023;3013;2
01-10-2023;3013;0
01-11-2023;3013;0
01-12-2023;3013;0
01-01-2023;4642E;0
01-02-2023;4642E;0
01-03-2023;4642E;0
01-04-2023;4642E;9
01-05-2023;4642E;6
01-06-2023;4642E;14
01-07-2023;4642E;29
01-08-2023;4642E;30
01-09-2023;4642E;10
01-10-2023;4642E;10
01-11-2023;4642E;0
01-12-2023;4642E;0
01-01-2023;9898;0
01-02-2023;9898;0
01-03-2023;9898;0
01-04-2023;9898;0
01-05-2023;9898;1
01-06-2023;9898;11
01-07-2023;9898;28
01-08-2023;9898;22
01-09-2023;9898;10
01-10-2023;9898;2
01-11-2023;9898;0
01-12-2023;9898;0
01-01-2023;5270B;0
01-02-2023;5270B;0
01-03-2023;5270B;0
01-04-2023;5270B;4
01-05-2023;5270B;7
01-06-2023;5270B;13
01-07-2023;5270B;31
01-08-2023;5270B;29
01-09-2023;5270B;15
01-10-2023;5270B;8
01-11-2023;5270B;0
01-12-2023;5270B;0
01-01-2023;9170;0
01-02-2023;9170;0
01-03-2023;9170;0
01-04-2023;9170;1
01-05-2023;9170;2
01-06-2023;9170;6
01-07-2023;9170;13
01-08-2023;9170;23
01-09-2023;9170;9
01-10-2023;9170;3
01-11-2023;9170;0
01-12-2023;9170;0
01-01-2023;C249I;0
01-02-2023;C249I;0
01-03-2023;C249I;0
01-04-2023;C249I;0
01-05-2023;C249I;0
01-06-2023;C249I;5
01-07-2023;C249I;0
01-08-2023;C249I;0
01-09-2023;C249I;0
01-10-2023;C249I;7
01-11-2023;C249I;0
01-12-2023;C249I;0
01-01-2023;C649I;0
01-02-2023;C649I;0
01-03-2023;C649I;0
01-04-2023;C649I;0
01-05-2023;C649I;0
01-06-2023;C649I;2
01-07-2023;C649I;5
01-08-2023;C649I;0
01-09-2023;C649I;0
01-10-2023;C649I;14
01-11-2023;C649I;2
01-12-2023;C649I;0
01-01-2023;C029O;0
01-02-2023;C029O;0
01-03-2023;C029O;4
01-04-2023;C029O;3
01-05-2023;C029O;1
01-06-2023;C029O;7
01-07-2023;C029O;16
01-08-2023;C029O;26
01-09-2023;C029O;10
01-10-2023;C029O;0
01-11-2023;C029O;4
01-12-2023;C029O;0
01-01-2023;2661;0
01-02-2023;2661;0
01-03-2023;2661;0
01-04-2023;2661;0
01-05-2023;2661;0
01-06-2023;2661;0
01-07-2023;2661;10
01-08-2023;2661;18
01-09-2023;2661;0
01-10-2023;2661;0
01-11-2023;2661;0
01-12-2023;2661;0
01-01-2023;1549;0
01-02-2023;1549;0
01-03-2023;1549;0
01-04-2023;1549;0
01-05-2023;1549;0
01-06-2023;1549;8
01-07-2023;1549;16
01-08-2023;1549;21
01-09-2023;1549;4
01-10-2023;1549;7
01-11-2023;1549;0
01-12-2023;1549;0
01-01-2023;9771C;0
01-02-2023;9771C;0
01-03-2023;9771C;0
01-04-2023;9771C;2
01-05-2023;9771C;4
01-06-2023;9771C;18
01-07-2023;9771C;29
01-08-2023;9771C;25
01-09-2023;9771C;19
01-10-2023;9771C;11
01-11-2023;9771C;0
01-12-2023;9771C;0
01-01-2023;1505;0
01-02-2023;1505;0
01-03-2023;1505;0
01-04-2023;1505;0
01-05-2023;1505;0
01-06-2023;1505;3
01-07-2023;1505;1
01-08-2023;1505;8
01-09-2023;1505;3
01-10-2023;1505;5
01-11-2023;1505;0
01-12-2023;1505;0
01-01-2023;3191E;0
01-02-2023;3191E;0
01-03-2023;3191E;0
01-04-2023;3191E;0
01-05-2023;3191E;0
01-06-2023;3191E;6
01-07-2023;3191E;21
01-08-2023;3191E;23
01-09-2023;3191E;0
01-10-2023;3191E;0
01-11-2023;3191E;0
01-12-2023;3191E;0
01-01-2023;3129;0
01-02-2023;3129;0
01-03-2023;3129;0
01-04-2023;3129;2
01-05-2023;3129;2
01-06-2023;3129;13
01-07-2023;3129;31
01-08-2023;3129;26
01-09-2023;3129;6
01-10-2023;3129;8
01-11-2023;3129;0
01-12-2023;3129;0
01-01-2023;3196;0
01-02-2023;3196;0
01-03-2023;3196;0
01-04-2023;3196;2
01-05-2023;3196;1
01-06-2023;3196;13
01-07-2023;3196;31
01-08-2023;3196;26
01-09-2023;3196;3
01-10-2023;3196;7
01-11-2023;3196;0
01-12-2023;3196;0
01-01-2023;3200;0
01-02-2023;3200;0
01-03-2023;3200;0
01-04-2023;3200;2
01-05-2023;3200;1
01-06-2023;3200;13
01-07-2023;3200;31
01-08-2023;3200;26
01-09-2023;3200;4
01-10-2023;3200;8
01-11-2023;3200;0
01-12-2023;3200;0
01-01-2023;3195;0
01-02-2023;3195;0
01-03-2023;3195;0
01-04-2023;3195;2
01-05-2023;3195;0
01-06-2023;3195;11
01-07-2023;3195;31
01-08-2023;3195;26
01-09-2023;3195;1
01-10-2023;3195;2
01-11-2023;3195;0
01-12-2023;3195;0
01-01-2023;3175;0
01-02-2023;3175;0
01-03-2023;3175;0
01-04-2023;3175;2
01-05-2023;3175;1
01-06-2023;3175;13
01-07-2023;3175;31
01-08-2023;3175;0
01-09-2023;3175;5
01-10-2023;3175;7
01-11-2023;3175;0
01-12-2023;3175;0
01-01-2023;2462;0
01-02-2023;2462;0
01-03-2023;2462;0
01-04-2023;2462;0
01-05-2023;2462;0
01-06-2023;2462;0
01-07-2023;2462;0
01-08-2023;2462;6
01-09-2023;2462;0
01-10-2023;2462;0
01-11-2023;2462;0
01-12-2023;2462;0
01-01-2023;6155A;0
01-02-2023;6155A;0
01-03-2023;6155A;2
01-04-2023;6155A;2
01-05-2023;6155A;1
01-06-2023;6155A;16
01-07-2023;6155A;29
01-08-2023;6155A;0
01-09-2023;6155A;10
01-10-2023;6155A;0
01-11-2023;6155A;0
01-12-2023;6155A;0
01-01-2023;6000A;0
01-02-2023;6000A;0
01-03-2023;6000A;0
01-04-2023;6000A;0
01-05-2023;6000A;1
01-06-2023;6000A;3
01-07-2023;6000A;24
01-08-2023;6000A;20
01-09-2023;6000A;1
01-10-2023;6000A;0
01-11-2023;6000A;0
01-12-2023;6000A;0
01-01-2023;7178I;0
01-02-2023;7178I;0
01-03-2023;7178I;7
01-04-2023;7178I;10
01-05-2023;7178I;5
01-06-2023;7178I;21
01-07-2023;7178I;31
01-08-2023;7178I;31
01-09-2023;7178I;21
01-10-2023;7178I;11
01-11-2023;7178I;1
01-12-2023;7178I;0
01-01-2023;7228;0
01-02-2023;7228;0
01-03-2023;7228;5
01-04-2023;7228;10
01-05-2023;7228;6
01-06-2023;7228;22
01-07-2023;7228;31
01-08-2023;7228;31
01-09-2023;7228;23
01-10-2023;7228;11
01-11-2023;7228;0
01-12-2023;7228;0
01-01-2023;7031;0
01-02-2023;7031;0
01-03-2023;7031;0
01-04-2023;7031;2
01-05-2023;7031;0
01-06-2023;7031;7
01-07-2023;7031;26
01-08-2023;7031;24
01-09-2023;7031;3
01-10-2023;7031;1
01-11-2023;7031;0
01-12-2023;7031;0
01-01-2023;9263D;0
01-02-2023;9263D;0
01-03-2023;9263D;0
01-04-2023;9263D;0
01-05-2023;9263D;1
01-06-2023;9263D;4
01-07-2023;9263D;14
01-08-2023;9263D;0
01-09-2023;9263D;0
01-10-2023;9263D;5
01-11-2023;9263D;0
01-12-2023;9263D;0
01-01-2023;9262;0
01-02-2023;9262;0
01-03-2023;9262;0
01-04-2023;9262;0
01-05-2023;9262;1
01-06-2023;9262;4
01-07-2023;9262;13
01-08-2023;9262;0
01-09-2023;9262;10
01-10-2023;9262;3
01-11-2023;9262;0
01-12-2023;9262;0
01-01-2023;1690A;0
01-02-2023;1690A;0
01-03-2023;1690A;0
01-04-2023;1690A;3
01-05-2023;1690A;1
01-06-2023;1690A;10
01-07-2023;1690A;20
01-08-2023;1690A;21
01-09-2023;1690A;9
01-10-2023;1690A;10
01-11-2023;1690A;0
01-12-2023;1690A;0
01-01-2023;1484C;0
01-02-2023;1484C;0
01-03-2023;1484C;0
01-04-2023;1484C;0
01-05-2023;1484C;0
01-06-2023;1484C;5
01-07-2023;1484C;5
01-08-2023;1484C;8
01-09-2023;1484C;3
01-10-2023;1484C;4
01-11-2023;1484C;0
01-12-2023;1484C;0
01-01-2023;1495;0
01-02-2023;1495;0
01-03-2023;1495;0
01-04-2023;1495;0
01-05-2023;1495;0
01-06-2023;1495;0
01-07-2023;1495;1
01-08-2023;1495;6
01-09-2023;1495;2
01-10-2023;1495;2
01-11-2023;1495;0
01-12-2023;1495;0
01-01-2023;2867;0
01-02-2023;2867;0
01-03-2023;2867;0
01-04-2023;2867;2
01-05-2023;2867;0
01-06-2023;2867;8
01-07-2023;2867;25
01-08-2023;2867;24
01-09-2023;2867;10
01-10-2023;2867;9
01-11-2023;2867;0
01-12-2023;2867;0
01-01-2023;2870;0
01-02-2023;2870;0
01-03-2023;2870;0
01-04-2023;2870;2
01-05-2023;2870;0
01-06-2023;2870;9
01-07-2023;2870;0
01-08-2023;2870;23
01-09-2023;2870;5
01-10-2023;2870;10
01-11-2023;2870;0
01-12-2023;2870;0
01-01-2023;C929I;0
01-02-2023;C929I;0
01-03-2023;C929I;0
01-04-2023;C929I;0
01-05-2023;C929I;0
01-06-2023;C929I;0
01-07-2023;C929I;0
01-08-2023;C929I;3
01-09-2023;C929I;0
01-10-2023;C929I;12
01-11-2023;C929I;1
01-12-2023;C929I;0
01-01-2023;C430E;0
01-02-2023;C430E;0
01-03-2023;C430E;0
01-04-2023;C430E;0
01-05-2023;C430E;0
01-06-2023;C430E;0
01-07-2023;C430E;0
01-08-2023;C430E;0
01-09-2023;C430E;0
01-10-2023;C430E;0
01-11-2023;C430E;0
01-12-2023;C430E;0
01-01-2023;C139E;0
01-02-2023;C139E;0
01-03-2023;C139E;0
01-04-2023;C139E;0
01-05-2023;C139E;0
01-06-2023;C139E;0
01-07-2023;C139E;0
01-08-2023;C139E;3
01-09-2023;C139E;0
01-10-2023;C139E;8
01-11-2023;C139E;1
01-12-2023;C139E;0
01-01-2023;C449C;0
01-02-2023;C449C;0
01-03-2023;C449C;2
01-04-2023;C449C;0
01-05-2023;C449C;0
01-06-2023;C449C;3
01-07-2023;C449C;10
01-08-2023;C449C;15
01-09-2023;C449C;1
01-10-2023;C449C;10
01-11-2023;C449C;1
01-12-2023;C449C;0
01-01-2023;C447A;0
01-02-2023;C447A;0
01-03-2023;C447A;0
01-04-2023;C447A;0
01-05-2023;C447A;0
01-06-2023;C447A;3
01-07-2023;C447A;4
01-08-2023;C447A;14
01-09-2023;C447A;0
01-10-2023;C447A;14
01-11-2023;C447A;0
01-12-2023;C447A;0
01-01-2023;C429I;0
01-02-2023;C429I;0
01-03-2023;C429I;7
01-04-2023;C429I;3
01-05-2023;C429I;3
01-06-2023;C429I;3
01-07-2023;C429I;9
01-08-2023;C429I;20
01-09-2023;C429I;0
01-10-2023;C429I;19
01-11-2023;C429I;5
01-12-2023;C429I;0
01-01-2023;2465;0
01-02-2023;2465;0
01-03-2023;2465;0
01-04-2023;2465;0
01-05-2023;2465;0
01-06-2023;2465;6
01-07-2023;2465;20
01-08-2023;2465;21
01-09-2023;2465;2
01-10-2023;2465;1
01-11-2023;2465;0
01-12-2023;2465;0
01-01-2023;5796;0
01-02-2023;5796;0
01-03-2023;5796;1
01-04-2023;5796;11
01-05-2023;5796;12
01-06-2023;5796;24
01-07-2023;5796;31
01-08-2023;5796;31
01-09-2023;5796;19
01-10-2023;5796;12
01-11-2023;5796;0
01-12-2023;5796;0
01-01-2023;5783;0
01-02-2023;5783;0
01-03-2023;5783;0
01-04-2023;5783;16
01-05-2023;5783;12
01-06-2023;5783;21
01-07-2023;5783;31
01-08-2023;5783;31
01-09-2023;5783;17
01-10-2023;5783;12
01-11-2023;5783;0
01-12-2023;5783;0
01-01-2023;2030;0
01-02-2023;2030;0
01-03-2023;2030;0
01-04-2023;2030;1
01-05-2023;2030;0
01-06-2023;2030;4
01-07-2023;2030;20
01-08-2023;2030;22
01-09-2023;2030;3
01-10-2023;2030;5
01-11-2023;2030;0
01-12-2023;2030;0
01-01-2023;0016A;0
01-02-2023;0016A;0
01-03-2023;0016A;0
01-04-2023;0016A;0
01-05-2023;0016A;0
01-06-2023;0016A;12
01-07-2023;0016A;26
01-08-2023;0016A;28
01-09-2023;0016A;6
01-10-2023;0016A;0
01-11-2023;0016A;0
01-12-2023;0016A;0
01-01-2023;9981A;0
01-02-2023;9981A;0
01-03-2023;9981A;1
01-04-2023;9981A;5
01-05-2023;9981A;5
01-06-2023;9981A;20
01-07-2023;9981A;29
01-08-2023;9981A;30
01-09-2023;9981A;17
01-10-2023;9981A;10
01-11-2023;9981A;0
01-12-2023;9981A;0
01-01-2023;9381I;0
01-02-2023;9381I;0
01-03-2023;9381I;0
01-04-2023;9381I;1
01-05-2023;9381I;0
01-06-2023;9381I;8
01-07-2023;9381I;26
01-08-2023;9381I;22
01-09-2023;9381I;12
01-10-2023;9381I;6
01-11-2023;9381I;0
01-12-2023;9381I;0
01-01-2023;8368U;0
01-02-2023;8368U;0
01-03-2023;8368U;0
01-04-2023;8368U;3
01-05-2023;8368U;0
01-06-2023;8368U;9
01-07-2023;8368U;25
01-08-2023;8368U;26
01-09-2023;8368U;13
01-10-2023;8368U;9
01-11-2023;8368U;0
01-12-2023;8368U;0
01-01-2023;3260B;0
01-02-2023;3260B;0
01-03-2023;3260B;0
01-04-2023;3260B;3
01-05-2023;3260B;5
01-06-2023;3260B;18
01-07-2023;3260B;31
01-08-2023;3260B;30
01-09-2023;3260B;13
01-10-2023;3260B;12
01-11-2023;3260B;0
01-12-2023;3260B;0
01-01-2023;8416;0
01-02-2023;8416;0
01-03-2023;8416;2
01-04-2023;8416;1
01-05-2023;8416;0
01-06-2023;8416;7
01-07-2023;8416;24
01-08-2023;8416;27
01-09-2023;8416;2
01-10-2023;8416;1
01-11-2023;8416;1
01-12-2023;8416;0
01-01-2023;8414A;0
01-02-2023;8414A;0
01-03-2023;8414A;3
01-04-2023;8414A;3
01-05-2023;8414A;0
01-06-2023;8414A;16
01-07-2023;8414A;30
01-08-2023;8414A;29
01-09-2023;8414A;4
01-10-2023;8414A;2
01-11-2023;8414A;0
01-12-2023;8414A;0
01-01-2023;2422;0
01-02-2023;2422;0
01-03-2023;2422;0
01-04-2023;2422;1
01-05-2023;2422;0
01-06-2023;2422;8
01-07-2023;2422;25
01-08-2023;2422;24
01-09-2023;2422;4
01-10-2023;2422;7
01-11-2023;2422;0
01-12-2023;2422;0
01-01-2023;2539;0
01-02-2023;2539;0
01-03-2023;2539;0
01-04-2023;2539;0
01-05-2023;2539;0
01-06-2023;2539;7
01-07-2023;2539;23
01-08-2023;2539;22
01-09-2023;2539;1
01-10-2023;2539;4
01-11-2023;2539;0
01-12-2023;2539;0
01-01-2023;2614;0
01-02-2023;2614;0
01-03-2023;2614;0
01-04-2023;2614;1
01-05-2023;2614;1
01-06-2023;2614;9
01-07-2023;2614;26
01-08-2023;2614;24
01-09-2023;2614;5
01-10-2023;2614;8
01-11-2023;2614;0
01-12-2023;2614;0
01-01-2023;9390;0
01-02-2023;9390;0
01-03-2023;9390;0
01-04-2023;9390;2
01-05-2023;9390;1
01-06-2023;9390;6
01-07-2023;9390;25
01-08-2023;9390;23
01-09-2023;9390;14
01-10-2023;9390;7
01-11-2023;9390;0
01-12-2023;9390;0
01-01-2023;9434;0
01-02-2023;9434;0
01-03-2023;9434;0
01-04-2023;9434;2
01-05-2023;9434;3
01-06-2023;9434;15
01-07-2023;9434;26
01-08-2023;9434;24
01-09-2023;9434;14
01-10-2023;9434;7
01-11-2023;9434;0
01-12-2023;9434;0
